PRESCRIPTION_CODE,PRACTICE_CODE,BNF_CODE,QUANTITY,ITEMS,ACTUAL_COST
11635,P82626,0407010F0BSAAAH,168,2,9.98578
11636,P82626,0407010F0BSAAAH,112,3,10.09818
11637,P82626,0407010F0BSAAAH,140,1,4.17947
11638,P82626,0407010F0BSAAAH,221,2,13.07115
11639,P82626,0407010F0BSAAAH,30,1,0.98191
11640,P82626,0407010F0BSAAAH,200,12,69.93419
11641,P82626,0407010F0BSAAAH,60,7,13.02542
11642,P82626,0407010F0BSAAAH,224,3,19.88721
11643,P82626,0407010F0BSAAAH,56,10,17.3923
11644,P82626,0407010F0BSAAAH,28,1,0.92581
11645,P82626,0407010F0BSAAAH,100,53,154.76659
11646,P82626,0407010F0BSAAAH,160,1,4.7685
11647,P82626,0407010F0BSAAAH,80,1,2.44045
11648,P82626,0407010F0BSAAAH,180,2,10.69635
11649,P82626,0407010F0BSAAAH,50,8,12.5675
11650,P82626,0407010F0BSAAAH,150,1,4.47866
11651,P82626,0407010F0BSABAD,100,11,39.73194
11652,P82626,0407010F0BSABAD,56,1,2.13191
11653,P82626,0407010F0BSABAD,224,2,16.3435
11654,P82626,0407010F0BSABAD,112,3,12.42623
11655,P82626,0407010F0BSABAD,160,1,5.87175
11656,P82626,0407010F0BSABAD,30,1,1.19695
11657,P82626,0407010F0BSABAD,200,1,7.21159
11658,P82016,0407010N0AAAAAA,100,14,120.20372
11659,P82016,0407010N0AAAAAA,200,9,154.43603
11660,P82016,0407010N0AAAAAA,240,3,61.77258
11661,P82016,0407010N0AAAAAA,150,2,25.75489
11662,P82016,0407010N0AAAHAH,50,1,4.75915
11663,P82016,0407010N0AAAHAH,112,1,10.4185
11664,P82016,0407010N0AAAIAI,224,1,25.5181
11665,P82626,040702040AAAAAA,200,3,14.22989
11666,P82626,040702040AAAAAA,56,5,7.20021
11667,P82626,040702040AAAAAA,100,7,16.64493
11668,P82626,040702040AAAAAA,16,1,0.49573
11669,P82626,040702040AAAAAA,120,2,5.70935
11670,P82626,040702040AAAAAA,224,3,16.24086
11671,P82626,040702040AAAAAA,168,2,8.17196
11672,P82626,040702040AAAAAA,30,1,0.72297
11673,P82626,040702040AAAAAA,60,3,4.30062
11674,P82626,040702040AAAAAA,150,1,3.56525
11675,P82626,040702040AAAAAA,112,2,5.51667
11676,P82626,040702040BBAKAY,112,1,8.1437
11677,P82626,0407020ADBJAAAC,56,1,6.42622
11678,P82626,0407020ADBJAAAC,112,1,12.84005
11679,P82016,0407020B0AAAJAJ,4,2,107.47036
11680,P82016,0407020B0BEADAK,4,1,45.96567
11681,P82016,0407020B0BHABAI,4,1,13.28883
11682,P82626,0407020B0BMAAAH,4,3,15.54818
11683,P82626,0407020B0BMABAI,1,4,9.7244
11684,P82016,0407020C0AAADAD,60,6,9.9305
11685,P82016,0407020C0AAADAD,30,1,0.88842
11686,P82016,0407020C0AAADAD,112,2,5.78415
11687,P82016,0407020C0AAADAD,240,1,6.28313
11688,P82016,0407020C0AAADAD,28,8,5.85855
11689,P82016,0407020C0AAADAD,100,10,25.83539
11690,P82016,0407020C0AAADAD,336,1,8.65143
11691,P82016,0407020C0AAADAD,56,8,11.6179
11692,P82016,0407020C0AAADAD,200,1,5.15468
11693,P82016,0407020C0AAAEAE,84,1,2.59289
11694,P82016,0407020C0AAAEAE,60,8,15.63416
11695,P82016,0407020C0AAAEAE,240,1,7.49858
11696,P82016,0407020C0AAAEAE,112,13,44.88967
11697,P82016,0407020C0AAAEAE,200,12,73.90776
11698,P82016,0407020C0AAAEAE,224,6,41.36222
11699,P82016,0407020C0AAAEAE,100,31,95.74093
11700,P82016,0407020C0AAAEAE,21,3,2.27257
11701,P82016,0407020C0AAAEAE,120,1,3.79614
11702,P82016,0407020C0AAAEAE,160,1,5.03029
11703,P82016,0407020C0AAAEAE,28,3,2.61769
11704,P82016,0407020C0AAAEAE,50,5,8.22867
11705,P82016,0407020C0AAAEAE,168,2,10.34675
11706,P82016,0407020C0AAAEAE,56,13,22.52543
11707,P82016,0407020C0AAAEAE,180,1,5.63801
11708,P82626,0407020Q0BKAAEF,60,2,6.51342
11709,P82626,0407020Q0BKAAEF,90,1,4.98354
11710,P82626,0407020Q0BKAAEF,120,3,19.50306
11711,P82626,0407020Q0BKAAEF,112,3,18.51281
11712,P82626,0407020Q0BKAAEF,56,1,3.14167
11713,P82626,0407020Q0BKABEG,56,1,7.35834
11714,P82626,0407020Q0BKABEG,60,5,38.86282
11715,P82626,0407020Q0BKACEH,60,2,30.31749
11716,P82626,0407020Q0BKACEH,56,1,14.24899
11717,P82626,0407041R0AAACAC,6,2,50.02644
11718,P82626,0407041T0AAAFAF,18,1,2.92947
11719,P82626,0407041T0AAAFAF,6,17,16.74089
11720,P82626,0407041T0AAAFAF,12,1,1.95712
11721,P82626,0407041Z0AAAAAA,12,1,20.7872
11722,P82626,0407041Z0AAAAAA,6,1,10.3998
11723,P82016,0407042F0AAAAAA,28,4,19.52278
11724,P82016,0407042F0AAAAAA,112,7,133.66448
11725,P82016,0407042F0AAAAAA,336,1,57.25998
11726,P82016,0407042F0AAAAAA,224,1,38.17745
11727,P82626,040801050AAAAAA,56,1,15.80102
11728,P82626,040801050AAABAB,56,2,10.97684
11729,P82626,040801050AAACAC,30,2,29.91912
11730,P82626,040801050AAADAD,120,1,19.44086
11731,P82626,040801050AAADAD,60,2,19.45326
11732,P82626,040801050AAAVAV,60,3,62.24941
11733,P82626,040801050AAAWAW,60,1,34.09168
11734,P82626,040801050BBAAAA,56,1,27.76851
11735,P82626,040801050BBAGAW,240,2,272.65902
11736,P82016,040801060AABTBT,30,2,11.5435
11737,P82016,040801060AABTBT,14,10,27.95734
11738,P82016,040801060AABTBT,56,3,32.59331
11739,P82016,040801060AACRCR,150,1,69.83518
11740,P82016,040801060AACSCS,150,2,160.01509
11741,P82626,0408010ADAAAAAA,28,5,84.42788
11742,P82626,0408010ADBBADAA,112,1,117.29373
11743,P82626,0408010AIBBAAAA,30,1,127.16691
11744,P82016,0408010ALAAAEAE,56,1,121.22056
11745,P82016,0408010C0AAABAB,56,3,4.20793
11746,P82016,0408010C0AAADAD,224,1,18.78639
11747,P82016,0408010C0AAAGAG,56,1,4.87419
11748,P82626,0408010C0BBAAAB,84,1,1.94777
11749,P82626,0408010C0BBABAC,28,1,1.30915
11750,P82626,0408010C0BBABAC,84,1,3.5933
11751,P82626,0408010C0BBACAD,56,2,9.41179
11752,P82626,0408010C0BBAEAG,56,3,14.62257
11753,P82626,0408010C0BBAEAG,28,1,2.5433
11754,P82626,0408010C0BBAFAH,28,1,4.89939
11755,P82626,0408010C0BBAFAH,56,3,28.75916
11756,P82016,0408010F0AAABAB,60,1,15.34289
11757,P82016,0408010F0AAABAB,28,6,43.30856
11758,P82016,0408010F0AAABAB,14,6,21.99148
11759,P82016,0408010F0AAABAB,21,4,21.76668
11760,P82016,0408010F0AAABAB,56,1,14.32379
11761,P82016,0408010F0AAACAC,56,2,30.51749
11762,P82626,0408010W0AAA2A2,60,2,32.67359
11763,P82626,0408010W0AAACAC,60,1,4.76199
11764,P82626,0408010W0AAADAD,10,1,2.03842
11765,P82626,0408010W0AAADAD,110,1,21.27054
11766,P82626,0408010W0AAADAD,60,2,23.0996
11767,P82016,0408020W0BBADAD,4,1,85.5612
11768,P82016,0409010B0AAAAAA,112,2,51.14839
11769,P82016,0409010B0AAAAAA,56,4,51.17319
11770,P82016,0409010B0AAAAAA,14,4,13.23985
11771,P82626,0409010H0AAAAAA,56,1,17.52135
11772,P82626,0409010H0AAABAB,56,2,62.36222
11773,P82626,0409010H0AAABAB,84,1,46.61079
11774,P82016,0409010K0AAAIAI,21,5,5.42379
11775,P82016,0409010K0AAAIAI,180,3,25.38477
11776,P82016,0409010K0AAAJAJ,150,3,29.42379
11777,P82016,0409010K0AAAJAJ,224,2,29.17115
11778,P82016,0409010N0AAABAB,56,2,6.37683
11779,P82016,0409010N0AAABAB,168,1,9.3311
11780,P82016,0409010N0AAABAB,224,1,12.40712
11781,P82016,0409010N0AAABAB,300,1,16.47704
11782,P82016,0409010N0AAABAB,84,2,9.4435
11783,P82016,0409010N0AAADAD,90,1,3.16321
11784,P82016,0409010N0AAADAD,168,1,5.9933
11785,P82016,0409010N0AAAGAG,112,1,20.35428
11786,P82016,0409010N0AAAGAG,56,1,10.23801
11787,P82016,0409010N0AAAGAG,28,2,10.34106
11788,P82626,0409010N0BBACAB,112,1,13.60387
11789,P82626,0409010N0BBAGAD,112,1,7.42378
11790,P82626,0409010N0BBAGAD,270,1,17.62704
11791,P82626,0409010T0AAACAC,28,1,8.54574
11792,P82626,0409010Z0AAAAAA,28,2,151.67525
11793,P82626,0409020C0AAACAC,280,1,123.15309
11794,P82626,0409020C0AAADAD,4,2,0.59878
11795,P82626,0409020C0AAADAD,84,1,3.89248
11796,P82626,0409020C0AAAEAE,14,4,13.31464
11797,P82016,0410010A0AAAAAA,112,1,16.98842
11798,P82016,0410010A0AAAAAA,168,1,25.32176
11799,P82626,0411000E0AAABAB,112,1,17.77663
11800,P82016,0501013B0AAAAAA,84,1,4.35061
11801,P82016,0501013B0AAABAB,21,53,128.99911
11802,P82016,0501013B0AAABAB,30,1,3.47175
11803,P82016,0501013B0AAABAB,28,1,3.33801
11804,P82016,0501013B0AAABAB,126,1,14.54167
11805,P82016,0501013B0AAABAB,15,31,54.00433
11806,P82016,0501013B0AAAKAK,100,21,53.07627
11807,P82016,0501013B0AAAKAK,300,1,7.55752
11808,P82016,0501013B0AAAKAK,200,4,20.16993
11809,P82016,0501013B0AAASAS,100,10,12.09148
11810,P82016,0501013B0AAATAT,200,2,10.08497
11811,P82016,0501013B0AAATAT,100,11,27.80186
11812,P82016,0501013K0AAADAD,200,2,6.9435
11813,P82016,0501013K0AAAGAG,100,2,3.42805
11814,P82016,0501013K0AAAJAJ,15,1,4.11403
11815,P82016,0501013K0AAAJAJ,42,2,22.42643
11816,P82016,0501013K0AAAJAJ,30,1,8.11565
11817,P82016,0501013K0AAAJAJ,21,10,56.12808
11818,P82016,0501021L0AAAAAA,15,1,1.12216
11819,P82016,0501021L0AAAAAA,7,4,2.35692
11820,P82016,0501021L0AAAAAA,20,1,1.45874
11821,P82016,0501021L0AAAAAA,56,1,3.78964
11822,P82016,0501021L0AAAAAA,28,3,5.70306
11823,P82016,0501021L0AAABAB,14,1,1.61768
11824,P82016,0501021L0AAABAB,9,1,1.08476
11825,P82016,0501021L0AAABAB,15,2,3.45976
11826,P82016,0501021L0AAABAB,21,2,4.55
11827,P82016,0501021L0AAACAC,200,1,5.39777
11828,P82016,0501021L0AAAGAG,14,1,1.41199
11829,P82016,0501021L0AAAGAG,30,1,2.88923
11830,P82016,0501021L0AAAGAG,28,1,2.60224
11831,P82626,0501030V0AAAFAF,56,1,22.00265
11832,P82016,0501050A0AAAAAA,28,1,5.56321
11833,P82016,0501050A0AAAAAA,56,1,11.02338
11834,P82016,0501050A0AAAAAA,12,3,7.0494
11835,P82016,0501050A0AAADAD,12,1,4.01403
11836,P82016,0501050A0AAAGAG,12,3,8.28354
11837,P82016,0501050A0AAAGAG,24,1,5.50996
11838,P82016,0501050B0AAAAAA,10,1,2.34695
11839,P82016,0501050B0AAABAB,140,2,15.54513
11840,P82016,0501050B0AAABAB,70,2,7.78496
11841,P82016,0501050B0AAADAD,10,7,36.52096
11842,P82016,0501050B0AAADAD,14,13,93.02139
11843,P82016,0501080D0AAAHAH,56,1,7.09939
11844,P82016,0501080D0AAAHAH,28,4,14.22359
11845,P82016,0501080D0AAAJAJ,10,1,2.3189
11846,P82626,0501080W0AAAEAE,6,2,1.42724
11847,P82626,0501080W0AAAEAE,28,1,3.30346
11848,P82626,0501080W0AAAEAE,14,3,4.97379
11849,P82626,0501080W0AAAIAI,60,1,5.87175
11850,P82016,0501100H0AAAHAH,56,1,56.67095
11851,P82016,0501120L0AAAAAA,14,1,1.38395
11852,P82016,0501120L0AAAFAF,28,2,6.76952
11853,P82626,0502050C0AAAAAA,84,1,6.29533
11854,P82626,0502050C0AAAAAA,56,1,4.20102
11855,P82626,0502050C0AAAAAA,28,5,10.53355
11856,P82016,0503021C0AAABAB,25,2,2.60529
11857,P82016,0503021C0AAACAC,56,7,20.24453
11858,P82016,0503021C0AAACAC,15,1,0.88842
11859,P82016,0503021C0AAACAC,25,1,1.40264
11860,P82016,0503021C0AAACAC,30,1,1.65508
11861,P82016,0503021C0AAADAD,6,1,0.61728
11862,P82016,0503021C0AAADAD,35,5,14.78761
11863,P82016,0601011P0BBAEAC,10,3,158.79334
11864,P82626,0601012V0BCAAAE,3,2,60.124
11865,P82626,0601012V0BCAAAE,4,1,40.17542
11866,P82626,0601012V0BCAAAE,2,1,20.14858
11867,P82626,0601012V0BCABAF,3,1,60.10225
11868,P82016,0601012V0BDACAD,5,6,197.98665
11869,P82626,0601022B0BMAAAV,28,3,5.69452
11870,P82626,0601022B0BMAAAV,56,18,64.51102
11871,P82626,0601022B0BMAAAV,14,5,5.04981
11872,P82626,0601022B0BMAAAV,112,1,7.15549
11873,P82626,0601022B0BMABAS,28,6,7.35001
11874,P82626,0601022B0BMABAS,112,11,49.09089
11875,P82626,0601022B0BMABAS,84,3,10.35062
11876,P82626,0601022B0BMABAS,56,9,20.13844
11877,P82626,0601022B0BMABAS,42,1,1.78598
11878,P82626,0601023AAAAAAAA,56,1,31.1933
11879,P82626,0601023ACAAAAAA,28,3,88.67137
11880,P82016,0601023AGAAAAAA,28,1,34.22257
11881,P82016,0601023AGAAABAB,7,15,130.00921
11882,P82016,0601023AGAAABAB,56,13,889.62568
11883,P82016,0601023AGAAABAB,28,33,1129.34489
11884,P82016,0601023AJAAAAAA,56,1,24.88233
11885,P82016,0601023AJAAAAAA,112,2,99.5045
11886,P82016,0601023AKAAAAAA,28,1,24.88233
11887,P82016,0601023AKAAABAB,56,1,49.75225
11888,P82016,0601023AKAAABAB,28,1,24.88233
11889,P82016,0601023AKAAACAC,56,38,1890.58556
11890,P82016,0601023AKAAACAC,28,27,671.8228
11891,P82016,0601023AKAAACAC,7,8,50.63905
11892,P82016,0601023ALAAABAB,112,1,68.43274
11893,P82016,0601023AMAAAAAA,56,1,68.5234
11894,P82016,0601023AMAAAAAA,30,3,109.98845
11895,P82016,0601023AMAAABAB,60,1,73.31323
11896,P82016,0601023AMAAABAB,56,4,274.09358
11897,P82016,0601023AMAAABAB,30,2,73.32563
11898,P82626,0601023AWAAABAB,1,2,136.99638
11899,P82626,0601023AWAAACAC,1,4,273.99277
11900,P82626,0601023X0AAAAAA,28,7,217.7641
11901,P82626,0601023Z0AAAAAA,60,1,33.37176
11902,P82016,0601060D0CCAAA0,50,1,15.1681
11903,P82016,0601060D0CCAAA0,250,1,75.79088
11904,P82016,0601060D0DGAAA0,100,1,29.10834
11905,P82016,0601060D0DGAAA0,200,1,58.20429
11906,P82626,0601060D0DQAAA0,200,3,86.98844
11907,P82626,0601060D0DQAAA0,50,5,36.29169
11908,P82626,0601060D0DQAAA0,100,4,58.0171
11909,P82016,0601060D0DTAAA0,150,1,27.66851
11910,P82016,0602020D0AAAAAA,56,1,1.53354
11911,P82016,0602020D0AAAAAA,112,1,2.96403
11912,P82016,0602020D0AAAAAA,4,1,0.21525
11913,P82016,0602020D0AAAAAA,100,1,2.55549
11914,P82016,0602020D0AAAAAA,28,5,4.11485
11915,P82016,0602020D0AAABAB,28,1,1.07541
11916,P82016,0602020D0AAAYAY,56,1,42.69046
11917,P82016,0603020C0AAABAB,100,1,54.3803
11918,P82016,0603020G0AABXBX,10,2,5.49797
11919,P82626,0604020K0AABMBM,60,1,26.78029
11920,P82626,0604020K0BMAABM,180,1,80.31608
11921,P82016,0605020E0AAACAC,4,1,112.65633
11922,P82016,0605020E0AAAEAE,90,1,61.55144
11923,P82016,0605020E0AABLBL,600,1,566.99061
11924,P82016,0605020E0BJAABL,30,1,28.37907
11925,P82016,0606020A0AAAAAA,28,1,5.35102
11926,P82016,0606020A0AAAAAA,56,1,10.68964
11927,P82016,0606020A0AAACAC,8,43,431.51219
11928,P82016,0606020A0AAACAC,4,99,497.35457
11929,P82626,0702010G0BCABAG,24,2,31.28985
11930,P82626,0702010G0BCABAG,16,1,10.5372
11931,P82016,0702020E0AAAAAA,40,1,10.16606
11932,P82016,0702020F0AAAFAF,1,1,9.82948
11933,P82016,0702020F0AAAGAG,10,1,12.65305
11934,P82016,0702020F0AAAJAJ,20,3,13.38842
11935,P82016,0702020F0AAAJAJ,40,1,8.91322
11936,P82016,0702020F0AAAKAK,1,3,31.09636
11937,P82016,0702020F0BBAKAK,1,1,10.36545
11938,P82626,0703010F0BLAAAJ,63,2,27.51261
11939,P82016,0703010G0BHAAAC,63,1,4.35996
11940,P82016,0703021Q0AAAAAA,28,11,18.6173
11941,P82016,0703021Q0AAAAAA,63,1,3.6746
11942,P82016,0703021Q0AAAAAA,336,1,19.01078
11943,P82016,0703021Q0AAAAAA,84,20,95.2399
11944,P82016,0703021Q0AAAAAA,168,10,95.1159
11945,P82016,0703021Q0AAAAAA,56,2,6.56383
11946,P82016,0703021Q0BBAAAA,168,1,17.87013
11947,P82016,0703021Q0BBAAAA,28,1,3.08557
11948,P82016,0703021Q0BDAAAA,84,1,4.03273
11949,P82016,0703022M0BBABAB,1,4,22.52603
11950,P82016,0704010A0AAAAAA,60,2,2.69878
11951,P82016,0704010A0AAADAD,112,1,43.77501
11952,P82016,0704010A0AAADAD,56,2,43.88741
11953,P82016,0704010A0AAADAD,60,1,23.40509
11954,P82016,0704010A0AAADAD,30,1,11.70874
11955,P82016,0704010A0AAADAD,7,4,11.36993
11956,P82626,0704010U0AAAAAA,28,9,9.93111
11957,P82626,0704010U0AAAAAA,60,5,10.72054
11958,P82626,0704010U0AAAAAA,30,35,37.73889
11959,P82626,0704010U0AAAAAA,7,4,1.45936
11960,P82016,0704010U0BMAAAA,30,1,6.9685
11961,P82016,0704010U0BMAAAA,28,2,13.20204
11962,P82626,0704020ABAAAAAA,28,2,5.53537
11963,P82626,0704020ABAAAAAA,30,7,19.98274
11964,P82626,0704020ABAAABAB,30,3,10.02257
11965,P82626,0704020ABAAABAB,28,1,3.21647
11966,P82626,0704020ABBBABAB,90,1,100.7356
11967,P82626,0704020ABBBABAB,30,1,33.5868
11968,P82016,0704020ACAAABAB,7,4,24.27237
11969,P82626,0704020ADBBAAAA,28,1,24.11566
11970,P82016,0704020AEBBABAB,60,2,108.48012
11971,P82016,0704020AEBBABAB,7,5,32.21038
11972,P82626,0704020N0AAABAB,56,6,49.72076
11973,P82626,0704020Z0AAAAAA,60,1,12.12013
11974,P82626,0704020Z0AAAAAA,56,1,11.41606
11975,P82016,0704050ACAAABAB,4,1,13.17663
11976,P82016,0704050ACAAACAC,8,1,36.84981
11977,P82626,0704050R0AAAAAA,4,4,3.60245
11978,P82626,0704050R0AAABAB,4,1,1.05021
11979,P82626,0704050Z0AAAAAA,4,11,8.46689
11980,P82626,0704050Z0AAAAAA,8,2,3.05407
11981,P82626,0704050Z0AAABAB,4,3,2.16891
11982,P82626,0704050Z0AAABAB,8,2,2.86708
11983,P82626,0704050Z0AAACAC,8,3,4.91769
11984,P82626,0704050Z0AAACAC,4,16,13.21304
11985,P82016,0802010G0AAADAD,28,2,2.77358
11986,P82016,0802010G0AAADAD,56,1,2.76118
11987,P82016,0802010G0AAAEAE,112,1,3.67744
11988,P82016,0802010G0AAAEAE,84,3,8.58354
11989,P82016,0802010G0AAAEAE,56,2,3.68984
11990,P82016,0802010G0AAAEAE,28,3,3.08598
11991,P82016,0803041B0AAAAAA,56,1,1.97582
11992,P82626,0803041S0AAABAB,28,1,2.4311
11993,P82626,0803041S0AAABAB,30,4,9.99757
11994,P82626,0803041S0AAABAB,60,1,4.98639
11995,P82626,0803041S0AAAJAJ,300,1,185.1344
11996,P82016,0803042A0AAAAAA,28,1,1.83557
11997,P82016,0803042A0AAABAB,28,2,6.21423
11998,P82016,0803042A0AAABAB,56,1,6.20183
11999,P82016,0803042W0BBAAAA,1,1,193.56144
12000,P82626,0901011W0AAAAAA,250,1,7.1059
12001,P82626,0901011W0AAAAAA,30,1,0.95386
12002,P82626,0901011W0AAAAAA,1000,1,27.96769
12003,P82626,0901011W0AAAAAA,500,6,83.94028
12004,P82626,0901011W0AAAAAA,210,1,5.98395
12005,P82626,0901011W0BBAAAA,500,1,13.99005
12006,P82016,0901020D0AAAHAH,56,1,4.27297
12007,P82016,0901020D0BKACAE,56,1,3.88029
12008,P82016,0901020D0BKACAE,50,1,3.37825
12009,P82016,0901020D0BKACAE,21,5,7.62095
12010,P82016,0901020D0BKACAE,84,1,5.76891
12011,P82016,0901020D0BKACAE,7,4,2.31952
12012,P82626,0902011U0BIAAAF,100,1,9.31525
12013,P82626,0902013S0AAACAC,112,1,8.12785
12014,P82626,0902013S0AAACAC,56,5,20.35062
12015,P82626,0902013S0AAACAC,14,5,5.65753
12016,P82626,0902021X0AAADAD,10,2,7.72887
12017,P82016,090401000BBGWBA,2500,1,60.27055
12018,P82016,090401000BBJGBA,3000,2,144.64435
12019,P82016,090402000BBNZA0,1600,1,36.92461
12020,P82016,090402000BBNZA0,4000,2,184.53908
12021,P82016,090402000BBRBA0,56,1,25.66769
12022,P82016,090402000BBTQA0,2800,3,184.79457
12023,P82016,090402000BBTQA0,2400,1,52.80022
12024,P82016,090402000BBVWA0,2000,1,10.39045
12025,P82016,090402000BBWEA0,14000,1,139.28398
12026,P82016,090402000BBZEAR,28,1,13.62541
12027,P82016,090402000BDAHA0,28,2,55.5988
12028,P82016,090402000BDBMBE,6000,1,24.97582
12029,P82016,090402000BDBMBE,5600,1,23.31159
12030,P82016,0905011D0AAAJAJ,56,3,14.97867
12031,P82016,0905011D0BCAAAJ,14,4,5.34879
12032,P82016,0905011D0BHAAAK,56,1,4.66565
12033,P82016,0905030G0BPACBY,102,1,12.16688
12034,P82626,0905041R0AAABAB,90,1,16.57988
12035,P82626,0906011D0AAAHAH,30,1,2.92663
12036,P82626,0906026M0AAAFAF,168,1,5.59126
12037,P82626,0906026M0AAAFAF,21,8,6.35936
12038,P82626,0906026M0AAAFAF,28,43,44.2324
12039,P82626,0906026M0AAAFAF,112,7,26.37664
12040,P82626,0906026M0AAAFAF,84,1,2.85183
12041,P82626,0906026M0AAAFAF,100,6,19.65245
12042,P82626,0906026M0AAAFAF,56,2,3.87114
12043,P82626,0906026M0AAAFAF,120,1,4.02988
12044,P82626,0906026M0AAAGAG,14,5,3.83436
12045,P82626,0906026M0AAAGAG,56,2,5.42318
12046,P82626,0906026M0AAAGAG,100,4,18.6366
12047,P82626,0906026M0AAAGAG,84,1,4.01118
12048,P82626,0906026M0AAAGAG,168,1,7.91931
12049,P82626,0906027G0AAABAB,84,1,3.4063
12050,P82016,0906040B0AAAAAA,30,11,50.83926
12051,P82016,0906040B0AAABAB,30,1,3.35956
12052,P82016,0906040B0AAAIAI,30,1,9.2685
12053,P82016,0906040G0AAANAN,30,2,6.75651
12054,P82016,0906040G0AAANAN,7,9,8.07989
12055,P82016,0906040G0AAANAN,60,1,6.74411
12056,P82016,0906040G0AAANAN,56,1,6.39533
12057,P82016,0906040G0AAANAN,28,2,6.50773
12058,P82016,0906040G0AABGBG,28,1,2.77053
12059,P82016,0906040G0AABHBH,28,2,14.0996
12060,P82016,0906040G0AABHBH,60,4,59.51303
12061,P82016,0906040G0AABHBH,7,4,7.4057
12062,P82016,0906040G0AABIBI,60,1,3.81484
12063,P82016,0906040G0AABIBI,30,1,1.96362
12064,P82016,0906040G0AABIBI,56,1,3.47175
12065,P82016,0906040G0AABSBS,60,1,2.77053
12066,P82016,0906040G0AABYBY,56,8,27.40002
12067,P82016,0906040G0AABYBY,14,6,5.77928
12068,P82016,0906040G0AABYBY,112,4,27.35042
12069,P82016,0906040G0AACDCD,14,9,4.12502
12070,P82016,0906040G0AACDCD,112,3,8.31159
12071,P82016,0906040G0AACSCS,7,4,4.82521
12072,P82016,0906040G0AACSCS,60,2,18.76139
12073,P82016,0906040G0AADFDF,20,1,8.41484
12074,P82016,0906040G0AAEBEB,28,2,4.23212
12075,P82016,0906040G0AAEEEE,28,1,6.05874
12076,P82016,0906040G0AAELEL,56,1,5.02378
12077,P82016,0906040G0BKAABS,30,1,1.49614
12078,P82016,0906040G0BKAABS,100,1,4.7124
12079,P82016,0906040G0BKAABS,56,13,34.88601
12080,P82016,0906040G0BKAABS,60,46,127.44442
12081,P82016,0906040G0BKAABS,28,2,2.80529
12082,P82016,0906040G0BKAABS,7,12,5.16344
12083,P82016,0906040G0BKAABS,14,96,72.72213
12084,P82016,0906040G0BKAABS,120,38,210.08915
12085,P82016,0906040G0BKAABS,112,42,221.08915
12086,P82016,0906040G0BKABDI,60,3,16.58599
12087,P82016,0906040G0BKABDI,30,5,13.85265
12088,P82016,0906040G0BNAABY,112,16,109.40168
12089,P82016,0906040G0BNAABY,56,30,103.13707
12090,P82016,0906040G0BNAABY,7,4,2.16993
12091,P82016,0906040G0BNAABY,28,1,1.82338
12092,P82016,0906040G0BNAABY,14,17,16.37463
12093,P82016,0906040G0BNABBY,56,5,17.12501
12094,P82016,0906040G0BNABBY,112,9,61.53845
12095,P82016,0906040G0BNACCB,56,1,5.61281
12096,P82016,0906040G0BNACCB,14,8,12.11872
12097,P82016,0906040G0BNADCD,56,3,4.48842
12098,P82016,0906040G0BNADCD,112,14,38.78743
12099,P82016,0906040G0BNADCD,14,5,2.29168
12100,P82016,0906040G0BPAABX,60,1,7.60427
12101,P82016,0906040G0BPAABX,30,1,3.80834
12102,P82016,0906040G0BRAABU,14,4,4.48863
12103,P82016,0906040G0BRAABU,60,1,4.42256
12104,P82016,0906040G0BRABBW,30,2,4.18903
12105,P82016,0906040G0BRABBW,100,1,6.63191
12106,P82016,0906040G0BRABBW,112,2,15.03456
12107,P82016,0906040G0BRABBW,60,1,3.97663
12108,P82016,0906040G0BRABBW,56,1,3.81484
12109,P82016,0906040G0BRABBW,14,4,4.15204
12110,P82626,0906040G0BWAKCS,28,1,2.91077
12111,P82016,0906040G0CEACEA,7,4,4.03984
12112,P82016,0906040G0CJAACS,7,1,0.89777
12113,P82016,0906040G0CJAACS,28,1,3.25386
12114,P82016,0906040G0CJAACS,60,5,33.72055
12115,P82016,0906040G0CJAACS,30,2,6.75651
12116,P82016,0906040G0CJAACS,56,3,19.18599
12117,P82016,0906040G0DMAAEB,14,21,24.54699
12118,P82016,0906040G0DMAAEB,56,11,46.4169
12119,P82016,0906040G0DMAAEB,28,31,65.59783
12120,P82016,0906040G0DPAEEE,28,3,13.77257
12121,P82626,0906050P0CRAAAF,28,1,2.10386
12122,P82626,0906050P0CRABAK,28,1,0.98191
12123,P82016,090607000BBFJBF,25,1,3.63069
12124,P82626,090900000BBKKA0,6000,1,75.46364
12125,P82626,090900000BBKKA0,36000,1,452.71985
12126,P82016,091000000BBKRBU,60,1,4.98639
12127,P82016,1001010AHAAABAB,60,1,10.12866
12128,P82016,1001010C0AAANAN,56,1,15.34574
12129,P82016,1001010C0AAATAT,10,1,1.17175
12130,P82016,1001010C0AAAXAX,60,1,14.81281
12131,P82016,1001022K0BBABAB,1,1,5.79045
12132,P82016,1001040C0AAAAAA,60,1,1.73923
12133,P82016,1001040C0AAAAAA,112,5,15.20835
12134,P82016,1001040C0AAAAAA,28,20,15.39435
12135,P82016,1001040C0AAAAAA,7,35,10.47872
12136,P82016,1001040C0AAAAAA,56,26,39.7029
12137,P82016,1001040C0AAABAB,7,14,5.23864
12138,P82016,1001040C0AAABAB,28,5,5.34452
12139,P82016,1001040C0AAABAB,56,20,42.50817
12140,P82016,1001040G0AAACAC,12,4,1.87074
12141,P82016,1001040G0AAACAC,28,1,0.94451
